SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationID,CurrentSchoolType,GradeLevel,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Foster Care,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Foster Care,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,DataAsOf
2024-25,School,Snohomish,Northwest Educational Service District 189,100009,31401,Stanwood-Camano School District,100250,5108,Lincoln Academy,104514,A,All Grades,20,12,0,8,0,0,0,5,0,0,15,1,0,0,0,10,0,0,1,3,5,19,0,20,20,10,20,20,19,17,15,1/6/25 0:00
2024-25,School,Spokane,,,32801,ESD 101 acting as a school district,100001,3352,Martin Hall Detention Ctr,102762,J,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Spokane,,,32801,ESD 101 acting as a school district,100001,3507,Structural Alt Confinement School,103843,A,All Grades,15,6,0,9,1,0,0,0,0,0,14,0,0,0,0,13,0,0,3,0,0,15,0,15,15,2,15,15,12,15,15,1/6/25 0:00
2024-25,School,Spokane,,,32801,ESD 101 acting as a school district,100001,3526,Spokane Juvenile Detention School,103842,J,All Grades,21,7,0,14,1,0,4,6,2,1,7,0,0,0,0,10,0,0,18,0,0,21,0,21,21,11,21,21,3,21,21,1/6/25 0:00
2024-25,School,Spokane,,,32801,ESD 101 acting as a school district,100001,5434,NEWESD 101 Open Doors,105985,R,All Grades,163,63,0,100,9,2,10,16,4,18,104,0,0,0,0,4,1,0,59,0,0,163,0,163,163,159,162,163,104,163,163,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,1533,A-3 Multiagency Adolescent Prog,102672,I,All Grades,29,20,0,9,0,0,0,3,0,8,18,1,0,3,1,19,0,2,2,17,12,28,0,26,28,10,29,27,27,12,17,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,1566,Alternative Northeast Community Center Preschool,102675,P,All Grades,40,11,0,29,0,0,0,2,0,6,32,0,0,0,1,26,0,0,4,0,39,40,0,40,39,14,40,40,36,40,1,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,1604,Alternative Tamarack School,102679,I,All Grades,10,5,2,3,0,0,1,2,0,0,7,0,0,0,0,3,0,0,4,0,7,10,0,10,10,7,10,10,6,10,3,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,1698,SCCP Images,102682,A,All Grades,54,24,0,30,0,1,4,10,1,6,32,2,0,0,1,24,0,0,0,0,53,52,0,54,53,30,54,54,54,54,1,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,1767,The Healing Lodge,102684,I,All Grades,22,10,0,12,16,0,0,1,0,1,4,0,0,0,0,4,2,0,15,0,2,22,0,22,22,18,20,22,7,22,20,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2056,Holmes Elementary,102687,P,All Grades,384,208,0,176,13,5,23,56,13,56,218,33,0,2,30,329,0,4,20,8,118,351,0,382,354,55,384,380,364,376,266,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2086,Roosevelt Elementary,102688,P,All Grades,404,202,1,201,0,6,22,54,6,42,274,45,0,5,31,218,0,9,9,8,82,359,0,399,373,186,404,395,395,396,322,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2096,Regal Elementary,102689,P,All Grades,382,169,0,213,4,2,15,46,33,52,230,51,0,3,10,318,3,5,11,12,92,331,0,379,372,64,379,377,371,370,290,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2106,North Central High School,102690,P,All Grades,1653,801,10,842,27,48,77,203,53,243,1002,182,0,160,84,1050,8,21,26,93,272,1471,0,1493,1569,603,1645,1632,1627,1560,1381,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2108,Stevens Elementary,102691,P,All Grades,438,207,0,231,6,23,20,74,34,61,220,82,0,1,51,383,4,3,18,6,115,356,0,437,387,55,434,435,420,432,323,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2109,Willard Elementary,102692,P,All Grades,386,174,0,212,7,11,12,41,20,57,238,41,0,2,17,311,1,2,8,3,105,345,0,384,369,75,385,384,378,383,281,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2110,Frances Scott Elementary,102693,P,All Grades,370,187,0,183,4,23,18,71,12,54,188,51,0,4,17,300,2,1,22,6,99,319,0,366,353,70,368,369,348,364,271,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2111,Jefferson Elementary,102694,P,All Grades,361,182,0,179,0,0,4,37,1,31,288,11,0,16,4,118,0,14,1,9,93,350,0,345,357,243,361,347,360,352,268,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2127,Franklin Elementary,102695,P,All Grades,429,206,0,223,2,9,23,45,0,55,295,37,0,9,8,226,0,7,5,4,96,392,0,420,421,203,429,422,424,425,333,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2128,Audubon Elementary,102696,P,All Grades,398,200,0,198,3,5,23,45,21,79,222,43,0,2,30,346,0,12,6,18,103,355,0,396,368,52,398,386,392,380,295,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2129,Cooper Elementary,102697,P,All Grades,384,190,1,193,2,10,16,43,15,38,260,41,0,5,19,272,0,7,10,10,90,343,0,379,365,112,384,377,374,374,294,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2155,Bemiss Elementary,102698,P,All Grades,369,191,0,178,6,13,14,53,12,49,222,31,0,1,19,330,0,0,4,4,112,338,0,368,350,39,369,369,365,365,257,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2156,Adams Elementary,102699,P,All Grades,324,169,0,155,3,16,26,43,4,34,198,38,0,2,16,229,0,3,14,4,72,286,0,322,308,95,324,321,310,320,252,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2172,Lewis & Clark High School,102700,P,All Grades,1683,826,7,850,6,52,70,165,16,217,1157,107,0,223,54,578,5,41,37,134,149,1576,0,1460,1629,1105,1678,1642,1646,1549,1534,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2191,Whitman Elementary,102701,P,All Grades,363,167,0,196,9,17,15,55,8,43,216,51,0,4,28,310,3,3,10,11,85,312,0,359,335,53,360,360,353,352,278,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2218,Browne Elementary,102702,P,All Grades,315,135,0,180,1,0,4,24,8,49,229,6,0,5,8,190,0,8,9,3,84,309,0,310,307,125,315,307,306,312,231,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2258,Hutton Elementary,102703,P,All Grades,494,254,1,239,2,9,7,37,0,37,402,17,0,18,13,140,0,20,12,13,66,477,0,476,481,354,494,474,482,481,428,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2296,Wilson Elementary,102704,P,All Grades,307,153,0,154,0,2,2,16,0,19,268,4,0,22,3,57,0,9,0,13,46,303,0,285,304,250,307,298,307,294,261,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2312,Finch Elementary,102705,P,All Grades,378,172,0,206,2,2,11,40,0,34,289,8,0,9,7,237,0,10,4,7,81,370,0,369,371,141,378,368,374,371,297,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2381,Arlington Elementary,102706,P,All Grades,380,193,1,186,4,19,26,67,13,34,217,60,0,2,10,321,0,8,8,10,78,320,0,378,370,59,380,372,372,370,302,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2401,Libby Center,102707,S,All Grades,306,146,0,160,3,31,2,21,0,28,221,2,0,291,1,76,0,10,6,30,11,304,0,15,305,230,306,296,300,276,295,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2479,Rogers High School,102709,P,All Grades,1510,713,5,792,20,35,73,232,84,261,805,231,0,37,111,1168,5,14,64,50,289,1279,0,1473,1399,342,1505,1496,1446,1460,1221,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2708,Madison Elementary,102711,P,All Grades,259,120,0,139,3,16,14,42,2,41,141,28,0,4,10,196,0,9,3,13,45,231,0,255,249,63,259,250,256,246,214,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2950,Ridgeview Elementary,102714,P,All Grades,309,136,0,173,4,5,5,40,12,38,205,14,0,7,18,224,0,2,3,6,60,295,0,302,291,85,309,307,306,303,249,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2951,Lincoln Heights Elementary,102715,P,All Grades,438,203,0,235,6,13,16,36,1,68,298,38,0,4,12,263,0,15,10,2,118,400,0,434,426,175,438,423,428,436,320,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,2952,Lidgerwood Elementary,102716,P,All Grades,282,135,0,147,7,10,10,32,10,55,158,32,0,5,12,247,1,5,2,5,69,250,0,277,270,35,281,277,280,277,213,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3007,Hamblen Elementary,102717,P,All Grades,507,242,0,265,4,17,14,36,0,43,393,51,0,12,6,220,0,21,9,15,94,456,0,495,501,287,507,486,498,492,413,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3008,Bryant Center,102718,A,All Grades,339,181,0,158,0,2,2,30,0,21,284,4,0,18,0,116,0,18,1,12,16,335,0,321,339,223,339,321,338,327,323,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3063,Westview Elementary,102719,P,All Grades,329,153,1,175,2,2,10,33,2,45,235,6,0,3,8,228,1,8,2,15,75,323,0,326,321,101,328,321,327,314,254,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3189,Shadle Park High School,102720,P,All Grades,1458,679,5,774,10,35,52,171,32,190,968,128,0,65,47,807,1,31,40,98,238,1330,0,1393,1411,651,1457,1427,1418,1360,1220,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3190,Linwood Elementary,102721,P,All Grades,505,242,0,263,3,22,38,74,27,70,271,78,0,2,24,353,0,11,14,9,109,427,0,503,481,152,505,494,491,496,396,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3257,Shaw Middle School,102722,P,All Grades,696,334,0,362,18,13,29,105,45,99,387,91,0,10,34,560,3,8,40,36,137,605,0,686,662,136,693,688,656,660,559,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3258,Glover Middle School,102723,P,All Grades,544,254,0,290,8,11,26,67,10,86,336,47,0,6,26,405,2,7,19,36,110,497,0,538,518,139,542,537,525,508,434,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3356,Sacajawea Middle School,102724,P,All Grades,870,419,2,449,6,9,29,100,13,85,628,71,0,85,22,343,0,20,9,58,97,799,0,785,848,527,870,850,861,812,773,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3357,Balboa Elementary,102725,P,All Grades,249,113,0,136,2,2,10,25,4,26,180,20,0,5,6,116,0,9,6,13,62,229,0,244,243,133,249,240,243,236,187,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3412,Ferris High School,102727,P,All Grades,1660,783,10,867,14,76,63,175,16,191,1125,164,0,154,45,747,0,33,38,106,206,1496,0,1506,1615,913,1660,1627,1622,1554,1454,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3413,Salk Middle School,102728,P,All Grades,663,337,0,326,7,19,29,83,17,75,433,69,0,31,22,400,1,11,12,43,103,594,0,632,641,263,662,652,651,620,560,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3506,Indian Trail Elementary,102729,P,All Grades,306,156,0,150,2,5,4,35,5,33,222,5,0,5,3,116,0,19,2,5,64,301,0,301,303,190,306,287,304,301,242,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3718,Longfellow Elementary,102733,P,All Grades,417,179,1,237,1,13,20,44,26,42,271,36,0,3,19,336,1,5,17,6,127,381,0,414,398,81,416,412,400,411,290,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3719,Logan Elementary,102734,P,All Grades,340,154,0,186,9,4,21,41,42,49,174,51,0,2,42,291,1,2,27,5,108,289,0,338,298,49,339,338,313,335,232,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3727,Garfield Elementary,102735,P,All Grades,322,139,0,183,16,1,14,43,8,48,192,33,0,3,26,256,0,1,4,9,76,289,0,319,296,66,322,321,318,313,246,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3729,Grant Elementary,102736,P,All Grades,291,128,0,163,7,5,29,36,15,55,144,49,0,0,28,229,0,3,8,6,94,242,0,291,263,62,291,288,283,285,197,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,3758,Garry Middle School,102737,P,All Grades,412,180,1,231,5,19,22,73,14,79,200,60,0,9,14,340,2,8,16,11,108,352,0,403,398,72,410,404,396,401,304,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,4035,Mullan Road Elementary,102741,P,All Grades,488,223,0,265,0,10,10,44,9,52,363,28,0,17,9,171,0,24,4,13,115,460,0,471,479,317,488,464,484,475,373,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,4191,Spokane Area Professional-Technical Skills Center,102743,V,All Grades,39,20,0,19,0,0,2,3,0,5,29,0,0,2,1,19,0,0,3,3,2,39,0,37,38,20,39,39,36,36,37,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,4192,Woodridge Elementary,102744,P,All Grades,371,187,0,184,4,2,14,28,3,42,278,14,0,7,3,135,0,13,4,19,75,357,0,364,368,236,371,358,367,352,296,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,4389,Moran Prairie Elementary,102746,P,All Grades,462,222,0,240,1,10,4,34,6,30,377,39,0,21,7,167,0,20,4,6,80,423,0,441,455,295,462,442,458,456,382,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,4457,Chase Middle School,102747,P,All Grades,684,317,2,365,2,29,27,77,16,75,458,78,0,30,14,381,1,17,10,45,114,606,0,654,670,303,683,667,674,639,570,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5250,On Track Academy,105418,A,All Grades,488,265,4,219,5,2,10,58,9,94,310,20,0,13,56,364,1,10,9,51,86,468,0,475,432,124,487,478,479,437,402,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5301,The Community School,105552,P,All Grades,165,91,0,74,2,1,0,15,0,23,124,2,0,9,5,78,0,3,6,20,34,163,0,156,160,87,165,162,159,145,131,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5344,Open Doors,105731,R,All Grades,146,72,0,74,3,1,3,22,6,22,89,7,0,3,18,107,2,0,29,7,21,139,0,143,128,39,144,146,117,139,125,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5361,Spokane Public Montessori,105788,P,All Grades,414,205,3,206,3,2,3,23,0,43,340,5,0,8,5,118,1,10,3,14,81,409,0,406,409,296,413,404,411,400,333,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5693,Pauline Flett Middle School,106766,P,All Grades,614,279,1,334,2,2,13,55,6,83,453,17,0,24,20,364,1,14,8,45,124,597,0,590,594,250,613,600,606,569,490,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5694,Spokane Virtual Academy,106767,A,All Grades,910,464,0,446,20,24,24,109,0,95,638,8,0,16,3,352,1,30,32,20,51,902,0,894,907,558,909,880,878,890,859,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5695,Denny Yasuhara Middle School,106768,P,All Grades,600,303,0,297,17,24,26,103,34,115,281,117,10,8,73,525,4,5,25,33,139,483,590,592,527,75,596,595,575,567,461,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5730,Carla Peperzak Middle School,106919,P,All Grades,764,374,1,389,7,16,31,63,2,79,566,56,0,65,25,346,0,25,14,51,127,708,0,699,739,418,764,739,750,713,637,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32081,Spokane School District,100247,5743,Ruben Trejo Dual Language Academy,106981,P,All Grades,278,142,0,136,1,4,3,86,0,11,173,17,0,13,1,70,0,7,2,14,31,261,0,265,277,208,278,271,276,264,247,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32123,Orchard Prairie School District,100187,3723,Orchard Prairie Elementary,102749,P,All Grades,79,43,0,36,1,0,0,1,0,2,75,11,0,0,0,0,0,2,1,1,9,68,0,79,79,79,79,77,78,78,70,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32312,Great Northern School District,100100,2097,Great Northern Elementary,102751,P,All Grades,44,22,0,22,3,0,0,2,1,0,38,4,0,0,2,18,0,2,0,0,10,40,0,44,42,26,44,42,44,44,34,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32325,Nine Mile Falls School District,100165,2341,Nine Mile Falls Elementary,102754,P,All Grades,136,68,0,68,0,1,0,6,0,12,117,1,0,16,0,40,0,6,6,3,19,135,0,120,136,96,136,130,130,133,117,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32325,Nine Mile Falls School District,100165,4036,Lake Spokane Elementary,102755,P,All Grades,462,213,0,249,3,1,1,25,1,19,412,4,0,7,8,161,0,15,8,0,75,458,0,455,454,301,462,447,454,462,387,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32325,Nine Mile Falls School District,100165,4333,Lakeside High School,102756,P,All Grades,493,233,0,260,6,6,8,49,3,21,400,4,0,11,3,150,0,22,13,16,60,489,0,482,490,343,493,471,480,477,433,1/6/25 0:00
2024-25,School,Spokane,Educational Service District 101,100001,32325,Nine Mile Falls School District,100165,4521,Lakeside Middle School,102757,P,All Grades,295,123,0,172,1,1,0,32,2,12,247,5,0,0,3,104,0,10,4,13,47,290,0,295,292,191,295,285,291,282,248,1/6/25 0:00
